date,temp_max_c,temp_min_c,rain_mm
2019-04-04,34.3,20.6,0.0
2019-04-05,34.7,20.9,0.0
2019-04-06,35.2,21.4,0.0
2019-04-07,35.2,22.2,0.0
2019-04-08,34.6,22.2,0.0
2019-04-09,33.5,22.5,0.0
2019-04-10,33.9,21.8,0.0
2019-04-11,34.5,22.0,0.0
2019-04-12,35.0,21.6,0.0
2019-04-13,34.8,22.3,0.0
2019-04-14,34.9,21.7,0.0
2019-04-15,34.6,20.5,0.0
2019-04-16,34.2,21.8,0.0
2019-04-17,34.2,23.0,0.3
2019-04-18,34.3,21.6,14.8
2019-04-19,32.7,21.3,1.1
2019-04-20,31.1,20.9,6.3
2019-04-21,32.2,20.4,2.2
2019-04-22,32.0,21.9,0.6
2019-04-23,32.5,20.5,0.0
2019-04-24,33.1,21.2,0.0
2019-04-25,34.8,21.0,0.0
2019-04-26,35.5,21.4,0.0
2019-04-27,35.8,22.0,0.0
2019-04-28,35.0,21.9,0.0
2019-04-29,34.1,22.7,0.0
2019-04-30,33.7,22.4,0.1
2019-05-01,33.2,22.5,0.6
2019-05-02,35.1,21.2,0.0
2019-05-03,34.3,20.5,0.0
2019-05-04,32.7,20.5,0.0
2019-05-05,33.2,21.6,0.0
2019-05-06,33.6,22.1,0.0
2019-05-07,32.1,23.0,0.4
2019-05-08,31.1,21.7,0.7
2019-05-09,32.5,21.2,0.0
2019-05-10,33.6,21.6,0.0
2019-05-11,33.7,22.9,0.5
2019-05-12,33.1,22.8,0.2
2019-05-13,31.9,22.4,1.7
2019-05-14,33.3,22.2,0.5
2019-05-15,32.8,21.9,3.4
2019-05-16,33.2,21.8,0.3
2019-05-17,32.6,23.1,0.5
2019-05-18,32.9,22.4,0.2
2019-05-19,32.8,22.4,0.0
2019-05-20,33.5,22.9,0.1
2019-05-21,32.9,22.9,0.0
2019-05-22,33.3,22.4,0.2
2019-05-23,33.0,21.9,0.5
2019-05-24,33.4,21.8,0.2
2019-05-25,32.4,21.5,3.3
2019-05-26,32.8,21.9,2.3
2019-05-27,32.7,20.9,1.4
2019-05-28,31.6,22.7,3.1
2019-05-29,33.3,22.0,1.5
2019-05-30,31.9,22.0,11.1
2019-05-31,30.9,21.1,16.0
2019-06-01,31.0,21.7,0.6
2019-06-02,30.1,22.1,13.9
2019-06-03,31.2,22.0,3.3
2019-06-04,30.5,21.1,0.2
2019-06-05,29.8,21.4,17.9
2019-06-06,31.1,21.3,1.4
2019-06-07,30.7,21.2,13.8
2019-06-08,30.0,21.4,5.5
2019-06-09,31.3,20.9,0.3
2019-06-10,29.2,21.1,4.1
2019-06-11,29.4,21.3,1.3
2019-06-12,27.3,21.8,1.5
2019-06-13,28.1,21.0,3.9
2019-06-14,28.2,20.7,3.4
2019-06-15,30.3,20.6,0.0
2019-06-16,30.5,20.5,0.5
2019-06-17,30.1,20.4,0.0
2019-06-18,29.8,21.3,0.0
2019-06-19,30.8,20.3,0.9
2019-06-20,28.2,21.5,3.9
2019-06-21,29.1,20.0,0.7
2019-06-22,28.5,21.2,5.8
2019-06-23,29.4,20.8,2.1
2019-06-24,29.9,20.6,1.6
2019-06-25,30.2,20.4,0.9
2019-06-26,27.4,21.1,1.2
2019-06-27,29.8,20.5,2.3
2019-06-28,30.7,19.8,0.1
2019-06-29,29.5,19.9,0.1
2019-06-30,30.3,21.0,1.1
2019-07-01,29.9,20.6,0.9
2019-07-02,30.9,21.5,0.8
2019-07-03,29.7,20.8,0.4
2019-07-04,30.3,21.0,2.7
2019-07-05,28.9,21.3,2.1
2019-07-06,29.5,21.0,1.1
2019-07-07,30.0,20.7,0.7
2019-07-08,29.8,20.4,0.4
2019-07-09,29.4,20.8,3.0
2019-07-10,26.0,20.5,4.9
2019-07-11,29.5,19.7,5.8
2019-07-12,29.3,19.7,3.5
2019-07-13,29.4,19.9,0.4
2019-07-14,28.9,19.8,2.8
2019-07-15,28.4,20.3,5.1
2019-07-16,29.0,19.7,1.1
2019-07-17,28.4,20.2,3.5
2019-07-18,29.4,20.4,8.3
2019-07-19,24.6,20.7,2.8
2019-07-20,27.4,19.9,4.6
2019-07-21,26.7,20.3,10.9
2019-07-22,25.9,20.0,11.0
2019-07-23,24.2,19.1,9.1
2019-07-24,28.0,19.6,5.5
2019-07-25,27.1,19.4,7.4
2019-07-26,25.3,19.9,5.4
2019-07-27,27.3,19.5,0.7
2019-07-28,26.9,19.3,1.0
2019-07-29,27.0,20.1,0.2
2019-07-30,27.7,19.8,0.3
2019-07-31,28.0,19.3,0.7
2019-08-01,28.2,19.2,1.0
2019-08-02,26.7,20.0,0.4
2019-08-03,28.3,20.5,0.2
2019-08-04,28.5,20.2,1.2
2019-08-05,25.1,20.6,7.8
2019-08-06,25.0,20.0,7.0
2019-08-07,27.7,20.2,6.5
2019-08-08,27.1,20.9,10.4
2019-08-09,27.0,20.5,4.5
2019-08-10,24.0,20.3,6.1
2019-08-11,26.8,20.2,0.6
2019-08-12,27.8,19.3,4.0
2019-08-13,27.8,20.1,5.4
2019-08-14,25.4,19.8,12.0
2019-08-15,27.4,20.0,11.7
2019-08-16,26.6,19.4,6.1
2019-08-17,24.1,19.6,10.2
2019-08-18,26.5,19.9,10.3
2019-08-19,28.1,20.0,14.0
2019-08-20,27.6,20.1,11.4
2019-08-21,26.9,20.0,3.0
2019-08-22,25.3,19.5,9.5
2019-08-23,26.5,19.6,4.8
2019-08-24,25.8,19.1,4.2
2019-08-25,26.2,19.8,0.9
2019-08-26,27.1,19.8,2.1
2019-08-27,25.9,19.7,4.7
2019-08-28,27.0,19.7,2.7
2019-08-29,28.3,19.9,10.9
2019-08-30,27.2,19.4,1.5
2019-08-31,26.5,19.5,3.5
2019-09-01,24.2,19.7,3.1
2019-09-02,28.3,19.8,7.8
2019-09-03,25.3,20.1,3.2
2019-09-04,27.3,20.1,6.0
2019-09-05,26.8,20.3,5.8
2019-09-06,26.9,20.3,2.0
2019-09-07,27.4,20.1,1.9
2019-09-08,26.8,20.5,2.7
2019-09-09,27.7,20.1,0.9
2019-09-10,28.1,19.8,2.5
2019-09-11,28.2,19.6,3.8
2019-09-12,28.0,19.8,2.0
2019-09-13,27.8,19.5,1.3
2019-09-14,28.0,19.2,9.7
2019-09-15,27.9,19.9,4.1
2019-09-16,26.9,19.9,2.1
2019-09-17,23.8,19.7,27.7
2019-09-18,28.1,20.0,3.5
2019-09-19,27.6,20.3,4.7
2019-09-20,27.1,19.9,1.1
2019-09-21,28.8,19.7,1.1
2019-09-22,25.7,20.6,8.3
2019-09-23,26.6,20.0,32.9
2019-09-24,26.1,19.8,9.6
2019-09-25,27.3,20.1,17.7
2019-09-26,25.2,19.7,3.5
2019-09-27,27.2,19.1,9.2
2019-09-28,27.9,19.3,0.6
2019-09-29,28.0,20.3,1.0
2019-09-30,27.9,19.9,2.5
2019-10-01,27.6,19.7,14.6
2019-10-02,28.6,19.1,5.3
2019-10-03,28.2,19.7,4.5
2019-10-04,28.4,19.0,26.2
2019-10-05,27.4,19.2,11.5
2019-10-06,27.0,19.2,3.5
2019-10-07,26.3,20.0,9.8
2019-10-08,27.6,18.6,8.9
2019-10-09,27.2,19.3,5.7
2019-10-10,26.6,19.3,3.7
2019-10-11,27.8,19.5,4.4
2019-10-12,27.8,19.7,4.9
2019-10-13,27.8,20.3,4.6
2019-10-14,28.8,19.2,0.0
2019-10-15,27.2,19.9,7.7
2019-10-16,26.2,20.0,6.7
2019-10-17,24.7,19.6,2.4
2019-10-18,27.0,19.3,2.4
2019-10-19,26.9,19.5,2.7
2019-10-20,26.3,20.0,4.2
2019-10-21,25.3,19.8,8.1
2019-10-22,23.4,19.9,7.7
2019-10-23,25.6,20.0,11.2
2019-10-24,26.1,18.8,0.3
2019-10-25,24.2,19.4,0.4
2019-10-26,26.2,17.7,7.4
2019-10-27,26.9,18.3,8.5
2019-10-28,27.1,19.1,1.8
2019-10-29,25.2,19.5,2.0
2019-10-30,23.6,19.6,23.9
2019-10-31,24.6,19.6,13.4
2019-11-01,26.0,19.1,2.5
2019-11-02,26.7,19.5,1.1
2019-11-03,27.5,19.6,0.1
2019-11-04,27.8,18.2,0.0
2019-11-05,28.0,17.4,0.2
2019-11-06,27.4,18.5,2.0
2019-11-07,27.1,19.0,1.4
2019-11-08,26.2,19.6,3.9
2019-11-09,27.5,19.5,7.0
2019-11-10,27.7,19.3,0.6
2019-11-11,27.4,19.1,0.2
2019-11-12,27.7,17.9,0.0
2019-11-13,27.4,17.9,0.0
2019-11-14,26.1,17.8,2.0
2019-11-15,27.0,19.7,4.1
2019-11-16,26.7,19.4,1.5
2019-11-17,28.0,19.0,0.0
2019-11-18,27.8,19.1,0.9
2019-11-19,28.2,19.6,0.8
2019-11-20,26.7,19.7,2.6
2019-11-21,27.0,19.5,0.7
2019-11-22,26.9,18.8,0.0
2019-11-23,28.2,16.6,0.0
2019-11-24,27.6,16.5,0.0
2019-11-25,28.2,17.6,0.0
2019-11-26,27.4,16.5,0.1
2019-11-27,26.6,19.0,2.1
2019-11-28,26.1,19.9,0.3
2019-11-29,27.7,19.7,1.3
2019-11-30,26.2,18.4,1.6
2019-12-01,22.2,19.5,23.0
2019-12-02,25.0,19.1,1.2
2019-12-03,24.0,18.4,0.8
2019-12-04,25.6,17.4,0.7
2019-12-05,24.6,16.5,0.0
2019-12-06,26.5,16.6,0.0
2019-12-07,24.9,14.4,1.4
2019-12-08,24.8,17.8,0.6
2019-12-09,26.2,17.1,0.0
2019-12-10,25.4,16.5,0.0
2019-12-11,26.5,16.4,0.0
2019-12-12,26.6,15.9,0.0
2019-12-13,27.0,16.7,0.0
2019-12-14,25.2,18.9,7.0
2019-12-15,26.7,17.7,0.0
2019-12-16,25.4,15.8,0.3
2019-12-17,26.7,18.5,0.0
2019-12-18,27.7,16.1,0.0
2019-12-19,26.4,16.7,0.0
2019-12-20,26.6,15.9,0.0
2019-12-21,26.7,17.6,0.0
2019-12-22,26.9,18.1,0.0
2019-12-23,27.2,17.5,0.0
2019-12-24,25.3,17.9,0.4
2019-12-25,25.9,19.1,0.1
2019-12-26,28.2,19.5,0.0
2019-12-27,29.0,17.8,0.2
2019-12-28,27.1,17.6,0.0
2019-12-29,27.4,16.9,0.0
2019-12-30,27.4,17.1,0.1
2019-12-31,26.2,17.7,0.9
2020-01-01,26.9,18.1,1.9
2020-01-02,27.2,18.8,1.0
2020-01-03,28.2,18.6,0.0
2020-01-04,28.3,19.3,0.0
2020-01-05,28.0,19.5,0.2
2020-01-06,27.4,18.9,0.0
2020-01-07,27.1,18.3,0.0
2020-01-08,28.2,17.6,0.0
2020-01-09,29.1,17.4,0.0
2020-01-10,28.2,16.7,0.0
2020-01-11,27.7,15.4,0.0
2020-01-12,27.2,15.1,0.0
2020-01-13,28.4,17.2,0.0
2020-01-14,29.1,16.7,0.0
2020-01-15,27.8,14.6,0.0
2020-01-16,27.4,15.0,0.0
2020-01-17,28.5,15.6,0.0
2020-01-18,27.9,18.0,0.1
2020-01-19,28.1,18.5,0.2
2020-01-20,29.8,17.7,0.0
2020-01-21,29.2,16.5,0.0
2020-01-22,29.0,15.8,0.0
2020-01-23,29.1,16.9,0.0
2020-01-24,30.0,16.3,0.0
2020-01-25,30.0,15.3,0.0
2020-01-26,31.0,14.4,0.0
2020-01-27,30.8,15.7,0.0
2020-01-28,29.9,17.7,0.0
2020-01-29,30.9,17.4,0.0
2020-01-30,31.1,17.3,0.0
2020-01-31,30.7,18.2,0.0
2020-02-01,28.8,17.6,0.0
2020-02-02,28.3,18.4,0.0
2020-02-03,29.4,16.6,0.0
2020-02-04,28.7,15.5,0.0
2020-02-05,29.1,18.3,0.0
2020-02-06,29.7,16.6,0.0
2020-02-07,29.3,17.1,0.0
2020-02-08,29.5,18.0,0.0
2020-02-09,28.1,17.9,0.7
2020-02-10,28.9,18.2,0.0
2020-02-11,28.5,16.2,0.0
2020-02-12,28.9,17.3,0.0
2020-02-13,30.5,17.7,0.0
2020-02-14,30.5,16.6,0.0
2020-02-15,31.5,16.7,0.0
2020-02-16,31.3,17.4,0.0
2020-02-17,31.0,15.6,0.0
2020-02-18,30.7,16.0,0.0
2020-02-19,30.8,16.1,0.0
2020-02-20,30.9,16.0,0.0
2020-02-21,31.2,15.5,0.0
2020-02-22,30.4,17.4,0.0
2020-02-23,30.3,17.7,0.0
2020-02-24,30.4,17.9,0.0
2020-02-25,31.9,17.7,0.0
2020-02-26,30.6,18.4,0.0
2020-02-27,30.8,19.2,0.0
2020-02-28,31.0,18.4,0.0
2020-02-29,31.4,18.5,0.0
2020-03-01,30.6,18.9,0.0
2020-03-02,29.6,19.1,0.0
2020-03-03,30.7,19.6,0.5
2020-03-04,30.7,20.1,1.1
2020-03-05,30.0,20.6,1.8
2020-03-06,29.8,20.0,2.7
2020-03-07,29.4,20.1,2.2
2020-03-08,30.5,20.3,1.0
2020-03-09,30.2,19.7,0.9
2020-03-10,30.7,19.5,0.5
2020-03-11,32.6,19.8,0.0
2020-03-12,32.6,20.1,0.0
2020-03-13,32.4,18.5,0.0
2020-03-14,32.6,18.0,0.0
2020-03-15,33.4,18.5,0.0
2020-03-16,32.7,19.1,0.0
2020-03-17,32.5,18.9,0.0
2020-03-18,33.8,18.5,0.0
2020-03-19,34.2,19.3,0.0
2020-03-20,32.6,21.9,0.4
2020-03-21,34.4,20.3,0.1
2020-03-22,32.1,20.7,0.1
2020-03-23,31.0,21.3,0.7
2020-03-24,33.7,20.5,0.0
2020-03-25,32.7,19.6,0.0
2020-03-26,33.7,19.3,0.0
2020-03-27,33.2,18.8,0.0
2020-03-28,34.1,17.6,0.0
2020-03-29,34.2,17.8,0.0
2020-03-30,34.6,19.8,0.0
2020-03-31,34.5,18.5,0.0
2020-04-01,34.9,20.1,0.0
2020-04-02,35.1,21.0,0.0
2020-04-03,34.5,21.8,0.0
2020-04-04,35.3,20.1,0.0
2020-04-05,34.8,20.8,0.1
2020-04-06,33.8,21.7,0.3
2020-04-07,32.0,22.1,6.1
2020-04-08,32.1,22.1,0.6
2020-04-09,31.0,21.4,3.1
2020-04-10,32.0,20.7,0.0
2020-04-11,33.2,20.5,0.0
2020-04-12,33.5,19.7,0.0
2020-04-13,34.6,19.2,0.0
2020-04-14,34.7,19.5,0.0
2020-04-15,35.0,18.7,0.0
2020-04-16,34.8,20.7,0.0
2020-04-17,35.1,21.7,0.0
2020-04-18,34.9,21.7,0.0
2020-04-19,34.9,21.7,0.0
2020-04-20,33.9,21.1,0.0
2020-04-21,34.8,20.2,0.0
2020-04-22,34.3,21.9,0.0
2020-04-23,35.0,22.3,0.0
2020-04-24,32.6,23.1,0.0
2020-04-25,32.1,22.6,6.3
2020-04-26,32.2,21.9,2.5
2020-04-27,31.5,22.1,0.2
2020-04-28,32.9,21.4,0.5
2020-04-29,27.2,20.5,8.1
2020-04-30,31.9,20.8,0.2
2020-05-01,32.8,21.0,0.0
2020-05-02,33.1,23.4,0.1
2020-05-03,33.4,22.4,0.0
2020-05-04,33.7,22.8,0.0
2020-05-05,34.2,22.5,0.0
2020-05-06,34.8,23.0,0.2
2020-05-07,34.3,22.9,0.1
2020-05-08,33.8,22.7,0.1
2020-05-09,34.8,22.5,0.0
2020-05-10,35.2,21.8,0.0
2020-05-11,34.0,22.1,0.0
2020-05-12,35.0,21.7,0.0
2020-05-13,34.4,21.6,0.0
2020-05-14,35.1,22.2,0.0
2020-05-15,35.1,22.5,0.0
2020-05-16,35.2,22.9,0.5
2020-05-17,34.1,23.3,5.7
2020-05-18,31.7,22.9,5.1
2020-05-19,31.7,21.9,0.3
2020-05-20,33.2,21.1,0.0
2020-05-21,33.8,20.8,0.0
2020-05-22,33.7,21.8,0.0
2020-05-23,36.2,22.3,0.0
2020-05-24,33.3,22.5,0.0
2020-05-25,33.7,22.4,0.0
2020-05-26,33.3,22.5,0.8
2020-05-27,32.5,22.8,11.0
2020-05-28,32.5,22.5,0.9
2020-05-29,32.8,22.4,8.5
2020-05-30,29.3,22.0,1.7
2020-05-31,31.0,21.9,0.2
2020-06-01,30.2,20.8,4.3
2020-06-02,26.7,21.1,1.6
2020-06-03,28.5,20.8,0.3
2020-06-04,28.8,20.4,3.4
2020-06-05,28.8,20.0,9.4
2020-06-06,28.7,20.1,14.5
2020-06-07,27.8,20.5,8.3
2020-06-08,29.4,20.4,0.2
2020-06-09,30.1,19.9,0.0
2020-06-10,27.8,20.9,1.2
2020-06-11,27.7,20.7,7.3
2020-06-12,26.1,20.3,5.1
2020-06-13,29.3,20.2,1.3
2020-06-14,28.7,20.5,3.4
2020-06-15,29.3,21.6,0.6
2020-06-16,29.2,20.8,0.7
2020-06-17,26.8,21.0,0.4
2020-06-18,28.3,20.6,0.1
2020-06-19,30.1,20.1,6.2
2020-06-20,30.4,20.0,2.4
2020-06-21,28.0,20.3,1.8
2020-06-22,28.9,20.0,8.4
2020-06-23,29.7,20.5,0.2
2020-06-24,29.3,20.7,14.9
2020-06-25,29.0,20.6,27.7
2020-06-26,27.4,20.5,14.9
2020-06-27,27.2,20.5,2.5
2020-06-28,27.8,20.5,14.4
2020-06-29,28.0,20.6,13.8
2020-06-30,27.8,20.3,7.8
2020-07-01,27.1,20.0,3.3
2020-07-02,26.0,20.6,6.1
2020-07-03,26.7,20.6,42.8
2020-07-04,26.5,20.0,6.2
2020-07-05,26.6,20.3,2.7
2020-07-06,26.6,20.3,5.3
2020-07-07,27.4,19.7,2.2
2020-07-08,26.8,19.6,10.3
2020-07-09,26.0,19.5,13.4
2020-07-10,24.8,19.1,10.2
2020-07-11,27.3,19.5,1.3
2020-07-12,27.1,20.3,3.4
2020-07-13,26.8,19.6,11.5
2020-07-14,26.9,19.8,6.8
2020-07-15,25.9,20.2,9.1
2020-07-16,25.2,19.9,10.2
2020-07-17,23.6,19.9,4.2
2020-07-18,27.1,19.9,12.4
2020-07-19,27.0,19.8,10.0
2020-07-20,27.7,19.8,12.6
2020-07-21,28.4,19.9,0.2
2020-07-22,29.2,20.8,0.4
2020-07-23,28.1,20.2,64.9
2020-07-24,26.0,20.4,50.2
2020-07-25,27.6,19.5,10.2
2020-07-26,27.0,19.7,2.2
2020-07-27,27.4,18.9,1.3
2020-07-28,27.9,19.6,6.9
2020-07-29,25.9,20.2,13.1
2020-07-30,26.8,20.2,4.4
2020-07-31,27.6,20.1,5.2
2020-08-01,25.5,19.9,2.7
2020-08-02,23.7,19.7,20.7
2020-08-03,25.9,20.0,3.0
2020-08-04,24.6,20.5,3.1
2020-08-05,26.4,20.1,4.9
2020-08-06,26.5,20.5,3.4
2020-08-07,24.6,20.9,4.6
2020-08-08,25.4,21.0,2.3
2020-08-09,24.3,20.1,13.6
2020-08-10,24.8,19.6,6.5
2020-08-11,26.0,20.1,3.5
2020-08-12,25.8,19.5,0.4
2020-08-13,26.8,19.7,0.0
2020-08-14,26.0,19.5,0.4
2020-08-15,25.4,19.4,0.2
2020-08-16,25.8,19.3,1.7
2020-08-17,27.5,19.8,7.2
2020-08-18,25.9,19.0,7.9
2020-08-19,26.6,18.6,3.3
2020-08-20,26.1,19.4,1.0
2020-08-21,27.5,19.0,0.8
2020-08-22,27.6,19.1,3.9
2020-08-23,27.5,19.7,2.1
2020-08-24,26.3,19.9,3.4
2020-08-25,28.2,19.9,0.0
2020-08-26,27.7,20.3,0.0
2020-08-27,27.8,19.0,0.1
2020-08-28,28.7,19.3,0.0
2020-08-29,29.7,18.8,0.3
2020-08-30,28.6,20.1,5.1
2020-08-31,27.4,20.0,4.7
2020-09-01,26.8,19.6,6.6
2020-09-02,26.2,19.6,19.9
2020-09-03,27.3,19.7,16.8
2020-09-04,28.3,20.1,3.1
2020-09-05,27.5,21.0,5.4
2020-09-06,28.2,21.0,11.1
2020-09-07,26.4,20.2,6.1
2020-09-08,28.0,20.2,12.5
2020-09-09,26.3,19.9,18.1
2020-09-10,25.6,20.2,21.8
2020-09-11,25.2,19.8,3.5
2020-09-12,23.4,19.8,13.2
2020-09-13,22.8,19.6,22.1
2020-09-14,24.2,19.3,6.0
2020-09-15,26.4,19.1,14.4
2020-09-16,26.4,19.2,11.6
2020-09-17,27.1,19.2,5.6
2020-09-18,25.7,19.9,10.2
2020-09-19,23.9,19.8,11.7
2020-09-20,22.5,19.8,21.9
2020-09-21,22.5,19.8,9.4
2020-09-22,27.0,19.5,0.4
2020-09-23,27.4,18.1,0.0
2020-09-24,27.2,18.9,0.2
2020-09-25,26.5,19.4,8.8
2020-09-26,24.6,19.9,2.4
2020-09-27,25.3,19.4,1.9
2020-09-28,26.4,18.9,3.8
2020-09-29,25.8,19.4,10.7
2020-09-30,23.7,19.6,7.2
2020-10-01,26.1,18.5,0.6
2020-10-02,27.1,18.8,1.8
2020-10-03,27.0,19.7,5.0
2020-10-04,26.3,19.4,2.3
2020-10-05,27.0,18.2,1.4
2020-10-06,27.9,19.0,0.8
2020-10-07,28.0,19.5,0.3
2020-10-08,28.3,18.8,0.7
2020-10-09,27.8,20.2,4.8
2020-10-10,26.0,19.0,4.6
2020-10-11,24.4,19.4,17.1
2020-10-12,24.6,19.4,9.6
2020-10-13,24.9,19.4,1.5
2020-10-14,24.9,18.5,0.5
2020-10-15,26.5,18.6,0.0
2020-10-16,26.7,19.0,1.0
2020-10-17,27.2,17.2,0.0
2020-10-18,26.8,19.3,0.5
2020-10-19,25.0,20.2,11.4
2020-10-20,24.8,19.7,8.4
2020-10-21,25.2,19.9,19.5
2020-10-22,24.4,19.5,15.3
2020-10-23,25.1,19.2,5.6
2020-10-24,26.0,16.8,12.2
2020-10-25,27.2,18.8,2.6
2020-10-26,27.8,18.7,0.6
2020-10-27,27.4,17.5,0.0
2020-10-28,27.0,17.8,0.0
2020-10-29,26.3,17.3,0.4
2020-10-30,27.1,17.3,0.0
2020-10-31,26.9,17.5,1.6
2020-11-01,27.0,18.3,0.1
2020-11-02,27.9,19.6,0.4
2020-11-03,27.5,19.0,0.4
2020-11-04,27.7,19.1,0.7
2020-11-05,27.8,19.4,4.8
2020-11-06,27.5,19.7,0.0
2020-11-07,27.3,19.7,0.8
2020-11-08,27.3,19.2,0.2
2020-11-09,26.6,17.9,0.0
2020-11-10,26.2,15.0,0.0
2020-11-11,27.2,14.9,0.0
2020-11-12,27.7,18.5,1.8
2020-11-13,26.6,20.1,2.7
2020-11-14,27.3,19.4,0.2
2020-11-15,26.5,18.1,8.2
2020-11-16,24.7,20.0,39.5
2020-11-17,25.7,19.5,0.6
2020-11-18,26.0,18.7,1.0
2020-11-19,26.3,18.5,0.2
2020-11-20,26.6,18.5,0.0
2020-11-21,26.1,15.4,0.0
2020-11-22,26.5,13.8,0.0
2020-11-23,26.9,15.8,0.0
2020-11-24,26.7,18.5,0.1
2020-11-25,25.0,17.7,1.7
2020-11-26,20.6,18.4,24.2
2020-11-27,23.4,17.2,0.0
2020-11-28,25.0,15.7,1.1
2020-11-29,25.9,18.4,0.6
2020-11-30,25.3,18.4,0.1
2020-12-01,25.1,16.2,0.0
2020-12-02,25.8,16.1,0.0
2020-12-03,22.8,17.4,17.0
2020-12-04,23.0,19.1,5.7
2020-12-05,24.5,19.3,3.7
2020-12-06,24.8,18.3,4.1
2020-12-07,25.6,19.1,5.8
2020-12-08,25.0,19.2,9.2
2020-12-09,25.4,18.4,3.0
2020-12-10,25.1,16.6,0.0
2020-12-11,25.4,15.9,0.0
2020-12-12,24.8,15.5,0.0
2020-12-13,24.9,14.7,0.0
2020-12-14,25.0,15.1,0.0
2020-12-15,25.0,14.3,0.0
2020-12-16,24.6,17.1,0.5
2020-12-17,24.7,18.4,1.1
2020-12-18,25.5,17.2,0.0
2020-12-19,25.7,17.2,0.0
2020-12-20,24.6,16.6,0.0
2020-12-21,24.2,14.4,0.0
2020-12-22,25.5,13.9,0.0
2020-12-23,26.1,15.5,0.0
2020-12-24,26.4,15.3,0.0
2020-12-25,26.2,15.7,0.0
2020-12-26,25.5,14.8,0.0
2020-12-27,27.3,14.8,0.0
2020-12-28,26.7,14.5,0.0
2020-12-29,27.4,15.0,0.0
2020-12-30,27.5,17.2,0.4
2020-12-31,24.3,17.6,2.0
2021-01-01,25.0,16.3,0.0
2021-01-02,26.3,14.4,0.0
2021-01-03,26.5,17.7,1.3
2021-01-04,24.6,18.3,0.2
2021-01-05,25.2,17.7,0.5
2021-01-06,25.6,19.0,12.1
2021-01-07,24.7,19.2,3.2
2021-01-08,25.9,19.2,8.3
2021-01-09,25.1,18.7,0.8
2021-01-10,25.7,18.1,0.0
2021-01-11,23.8,19.1,0.0
2021-01-12,26.4,17.2,0.1
2021-01-13,26.6,16.6,0.0
2021-01-14,26.2,15.7,0.6
2021-01-15,26.9,17.6,0.0
2021-01-16,27.1,17.2,0.0
2021-01-17,27.0,16.7,0.0
2021-01-18,26.4,13.8,0.0
2021-01-19,26.1,14.9,0.0
2021-01-20,28.0,15.1,0.0
2021-01-21,28.1,17.1,0.0
2021-01-22,28.1,19.1,0.0
2021-01-23,27.8,17.6,0.0
2021-01-24,27.6,16.6,0.0
2021-01-25,27.3,15.2,0.0
2021-01-26,28.4,14.3,0.0
2021-01-27,27.8,14.9,0.0
2021-01-28,26.8,14.7,0.0
2021-01-29,27.7,16.2,0.0
2021-01-30,27.9,17.0,0.0
2021-01-31,28.7,16.7,0.0
2021-02-01,28.1,16.1,0.0
2021-02-02,27.7,15.3,0.0
2021-02-03,27.3,16.5,0.0
2021-02-04,27.5,15.0,0.0
2021-02-05,28.2,14.7,0.0
2021-02-06,28.4,14.0,0.0
2021-02-07,28.0,14.6,0.0
2021-02-08,28.1,14.7,0.0
2021-02-09,27.2,14.3,0.0
2021-02-10,28.3,13.3,0.0
2021-02-11,28.2,13.8,0.0
2021-02-12,29.0,13.0,0.0
2021-02-13,28.8,13.7,0.0
2021-02-14,29.3,14.2,0.0
2021-02-15,30.2,16.3,0.0
2021-02-16,29.6,16.4,0.0
2021-02-17,29.6,17.2,0.0
2021-02-18,28.6,16.3,0.3
2021-02-19,28.6,16.8,2.2
2021-02-20,25.7,16.7,10.3
2021-02-21,23.2,17.2,3.9
2021-02-22,27.2,16.8,0.5
2021-02-23,29.1,16.7,0.0
2021-02-24,29.6,17.2,0.0
2021-02-25,30.9,16.9,0.0
2021-02-26,31.5,16.2,0.0
2021-02-27,32.2,17.0,0.0
2021-02-28,32.2,17.5,0.0
2021-03-01,31.9,16.1,0.0
2021-03-02,32.8,17.0,0.0
2021-03-03,31.3,17.4,0.0
2021-03-04,30.3,16.5,0.0
2021-03-05,31.3,15.3,0.0
2021-03-06,33.0,16.2,0.0
2021-03-07,32.7,17.2,0.0
2021-03-08,31.7,17.3,0.0
2021-03-09,31.7,17.1,0.0
2021-03-10,31.7,17.6,0.0
2021-03-11,31.6,19.7,0.0
2021-03-12,31.4,17.8,0.0
2021-03-13,31.3,16.0,0.0
2021-03-14,31.8,16.8,0.0
2021-03-15,31.9,17.1,0.0
2021-03-16,32.9,18.3,0.0
2021-03-17,32.5,17.3,0.0
2021-03-18,32.6,18.4,0.0
2021-03-19,32.9,18.2,0.0
2021-03-20,32.3,17.1,0.0
2021-03-21,33.1,18.8,0.0
2021-03-22,33.7,18.1,0.0
2021-03-23,33.8,18.5,0.0
2021-03-24,33.9,19.0,0.0
2021-03-25,34.2,19.7,0.0
2021-03-26,34.3,19.8,0.0
2021-03-27,34.3,19.5,0.0
2021-03-28,34.8,20.2,0.0
2021-03-29,34.4,20.3,0.0
2021-03-30,34.9,20.5,0.0
2021-03-31,35.4,22.1,0.0
2021-04-01,35.5,21.7,0.0
2021-04-02,35.2,20.0,0.0
2021-04-03,34.1,20.9,0.0
2021-04-04,33.7,21.4,0.0
2021-04-05,33.6,21.9,0.0
2021-04-06,34.9,20.4,0.0
2021-04-07,34.7,19.1,0.0
